,campus_id,campus_name,dept,difficulty,name,quality,rating_count,retake,tag_accessibleoutsideclass,tag_amazinglectures,tag_bewareofpopquizzes,tag_caring,tag_cleargradingcriteria,tag_extracredit,tag_getreadytoread,tag_givesgoodfeedback,tag_gradedbyfewthings,tag_groupprojects,tag_hilarious,tag_inspirational,tag_lectureheavy,tag_lotsofhomework,tag_participationmatters,tag_respected,tag_skipclassyouwon'tpass,tag_somanypapers,tag_testheavy,tag_toughgrader
1249,73,Babson College,Sociology,3.3,Mary Godwyn,3.6,39,33%,,,3,,,,3,,,,,1,,2,2,1,3,,,2
1250,73,Babson College,Humanities,3.0,Kerry Rourke,4.9,38,92%,,4,,5,4,,3,12,,,2,4,,1,10,11,2,,,2
1251,73,Babson College,English,2.6,Ellen Argyros,4.2,36,60%,3,,1,4,2,,2,6,,,,,,2,5,2,1,2,,3
1252,73,Babson College,Economics,4.1,Nestor Azcona,2.0,31,10%,,,,,1,,3,,,,,,6,4,1,,2,,2,8
1253,73,Babson College,Law,3.7,Toni Lester,3.9,29,86%,2,5,7,2,3,,3,8,,,,2,1,,7,4,2,,,7
1254,73,Babson College,Mathematics,3.7,Howard Troughton,3.4,29,53%,1,2,,1,10,,,4,,,,1,1,5,,,7,1,2,12
1255,73,Babson College,Computer Science,2.2,Ruth Gilleran,3.9,29,80%,2,,,3,2,,,2,1,4,2,,2,,6,1,,,,
1256,73,Babson College,Accounting,2.4,William Coyle,4.8,28,100%,3,4,,1,2,,,,,,5,1,,,1,2,,1,,2
1257,73,Babson College,Marketing,3.3,Adam Mills,3.3,27,N/A,,4,,1,1,,1,3,,4,8,3,,1,8,4,,,,6
1258,73,Babson College,Mathematics,2.4,Theodore Kaplan,2.7,27,42%,1,,,2,,,1,,,,7,,9,6,,1,1,,,4
1259,73,Babson College,Ethnic Studies,3.5,Fredrick Opie,2.9,26,67%,,1,,,1,,3,3,,2,,1,,1,7,,2,1,,4
1260,73,Babson College,Law,3.8,Richard Mandel,4.3,25,N/A,1,2,,1,,,,1,,,,3,,1,3,1,,,,1
1261,73,Babson College,Law,2.8,Craig Ehrlich,4.3,25,N/A,1,3,,,1,,2,1,,,4,2,1,,,,2,,,
1262,73,Babson College,Accounting,2.5,Robert Halsey,4.5,25,100%,4,4,,9,4,,,2,,,,4,4,,,13,,,,
1263,73,Babson College,History,2.2,Paul Schmitz,4.4,25,N/A,,,,1,1,,6,5,1,,1,,2,2,2,1,,,,1
1264,73,Babson College,Art History,4.0,Janice Yellin,2.8,24,40%,,2,2,1,,,3,,,,,,3,,2,,1,,,3
1265,74,Baker College,Computer Science,2.3,Gregory Kent,4.7,306,99%,49,18,,79,72,1,9,96,1,7,53,42,2,33,46,154,7,1,1,5
1266,74,Baker College,Business,2.4,Kevin Leffler,4.6,54,N/A,,,,1,1,,,2,,,,,,,1,2,,,,1
1267,74,Baker College,Sociology,4.9,Alexis Durham,1.4,53,N/A,,,,,,,1,,,,,,,,3,,1,2,,7
1268,74,Baker College,English,4.5,J Martin,2.8,50,N/A,,,,,,,,,,,,,,,,,,,,
1269,74,Baker College,English,2.5,Monika Ehrlich,4.6,39,N/A,,,,2,,,,2,,,,,,,,1,,,,
1270,74,Baker College,Science,4.3,Rick Pertler,3.8,37,N/A,,,,,1,,2,,,,,,1,,,,,,1,1
1271,74,Baker College,Humanities,4.5,Sigrid Koepke-Fruend,1.5,36,N/A,,,,,,,2,,,,,,,1,2,,,,,3
1272,74,Baker College,Science,2.4,Dan Duncan,4.7,35,100%,,1,,2,1,,,3,,,2,1,,1,1,2,2,,1,
1273,74,Baker College,Psychology,1.9,P Simon,3.2,32,N/A,,,,,,,,,,,,,,,,,,,,
1274,74,Baker College,Business,3.4,F Dumas,2.7,32,N/A,,,,,,,1,1,,,,,,,1,,,,,
1275,74,Baker College,English,2.3,Mary Ehrlich,4.7,32,N/A,,,,,,,,,,,,,,,,,,,,
1276,74,Baker College,Sociology,2.7,Patrick Diener,4.4,29,N/A,,,,,,,,,,,,,,,,,,,,
1277,74,Baker College,Mathematics,2.8,A Cascarell,3.6,28,N/A,,,,,,,,,,,,,,,,,,,,
1278,74,Baker College,Computer Systems Technology,3.2,Doug Witten,4.7,27,100%,,1,,4,,,,4,,,2,2,,1,3,4,1,,,1
1279,74,Baker College,Health Science,3.0,Rhonda Hughes-Seefeldt,4.7,27,94%,3,9,,5,2,,2,2,,,8,4,1,,3,10,1,,2,
1280,74,Baker College,Psychology,3.7,Tom Saunders,2.5,26,N/A,,,,,,,,,,,,,,,,,,,,
1281,74,Baker College,Science,2.6,Iman Abdelrahman,3.9,26,N/A,,,,,,,,,,,,,,,,,,,,
1282,74,Baker College,Health Science,3.5,Diane Wisniewski,3.6,26,N/A,1,,,1,1,,,,,,2,,2,,1,,1,,1,4
1283,74,Baker College,Science,2.2,Kamal Osman,4.2,25,N/A,,,,,,,,,,,,,,,,,,,,
1284,74,Baker College,English,3.0,David Phelps,3.3,24,N/A,,,,,,,1,,,,,,,1,,,,2,,2
1285,75,Baker University,History,3.3,John Richards,4.6,22,N/A,,2,,4,,,1,1,,,3,,,1,,2,,,,
1286,75,Baker University,Fine Arts,2.3,Inge Balch,3.9,18,N/A,2,,,1,,,,1,1,,,,,,1,,,,,
1287,75,Baker University,Languages,2.3,Adriana Sommerville,4.1,11,N/A,2,,,3,,,,2,,,1,2,,,1,1,1,,,
1288,75,Baker University,Chemistry,4.4,Gary Giachino,3.1,10,N/A,,,,,,,,,,,,,,,,,,,,
1289,75,Baker University,English,3.2,Sandy Davidson,3.7,10,N/A,,,,,,,,,,,,,,,,,,,,
1290,75,Baker University,Biology,3.4,Darcy Russell,4.5,9,N/A,,1,,,,,,1,,,,,,,,,,,,1
1291,75,Baker University,Psychology,3.8,Rob Flaherty,3.0,9,N/A,,,,,,,,,,,,,,,,,,,,
1292,75,Baker University,Sociology,3.7,Timothy Buzzell,4.8,9,N/A,,,,1,,,2,,,,3,1,,2,,2,,,,1
1293,75,Baker University,Philosophy,2.6,Tom Peard,3.3,8,N/A,,,,,,,,,,,,,,,,,,,,
1294,75,Baker University,Philosophy,3.5,Donald Hatcher,3.8,8,N/A,,,,,,,,,,,,,,,,,,,,
1295,75,Baker University,Communication,3.1,Kimberly Schaefer,2.4,8,25%,1,,1,2,,,2,,,,,1,2,,4,,4,1,,2
1296,75,Baker University,Business,4.4,Lee Green,4.9,7,N/A,,,,,,,,,,,,1,,,,1,,,,1
1297,75,Baker University,Communication,3.7,Joe Watson,4.2,7,60%,,1,,2,,,,1,,1,,,,,,1,1,1,,2
1298,75,Baker University,International Studies,2.7,Ryan Gibb,4.4,7,N/A,,,,,1,1,,,,,,,,2,,1,2,,,2
1299,75,Baker University,Economics,3.0,Alan Grant,4.2,6,N/A,,,,,,,,,,,,,,,,,,,,
1300,75,Baker University,Social Science,3.2,Jake Bucher,4.7,6,N/A,,,,,,,,,,,,,,,,,,,,
1301,75,Baker University,Biology,4.0,Charmaine Henry,3.6,5,N/A,,,,,,,,,,,,,,,,,1,,,1
1302,75,Baker University,Psychology,3.4,Wendi Born,4.2,5,N/A,,,,,,,,,,,,,,,,,,,,
1303,75,Baker University,Education,2.4,Carolyn Doolittle,3.9,5,N/A,,,,,,,,,,,,,,,,,,,,
1304,75,Baker University,Theater,4.4,Patti Heiman,4.1,5,N/A,,,,,,,,,,,,,,,,,,,,
1305,76,Baldwin Wallace University,History,3.9,Connie Evans,3.2,71,N/A,,,,,,,5,,,,,,,,,,,1,,6
1306,76,Baldwin Wallace University,Humanities,4.3,Cassandra August,2.2,63,17%,,1,1,,1,,3,,1,,1,1,4,4,,,2,,,10
1307,76,Baldwin Wallace University,Economics,3.8,Dennis Miller,2.1,62,8%,,2,,1,,1,9,1,3,,,2,12,6,,,4,,2,6
1308,76,Baldwin Wallace University,Psychology,2.2,Bhavna Thakkar,4.8,57,100%,,7,,6,,,,2,,,6,3,,,4,4,2,,,
1309,76,Baldwin Wallace University,English,3.0,Michael Dolzani,4.3,52,N/A,,,,2,,,1,4,1,,2,,2,1,2,2,1,,,
1310,76,Baldwin Wallace University,Accounting,2.7,Linda Chase,4.0,52,N/A,,,,3,,,1,3,,,1,,,,3,2,2,,,3
1311,76,Baldwin Wallace University,Humanities,3.4,Thomas Jovanovski,3.4,52,29%,,2,,2,,,3,,2,,2,,5,,1,2,6,,4,4
1312,76,Baldwin Wallace University,English,4.2,Susan Oldrieve,4.1,49,N/A,,,,,,,2,2,,,,,,,,1,,2,,3
1313,76,Baldwin Wallace University,History,3.6,Indira Gesink,4.3,48,N/A,,1,,,,,2,1,,,,,,,2,3,2,,,1
1314,76,Baldwin Wallace University,Biology,3.1,Michael Bumbulis,4.3,48,N/A,,,,,,2,,,1,,1,,3,,,1,1,,,
1315,76,Baldwin Wallace University,Education,2.8,James Meinke,3.3,48,N/A,,,,,,,,,,,,,,,,,,,,
1316,76,Baldwin Wallace University,Mathematics,4.5,Richard Little,2.8,47,N/A,,,,,,,,,,,,,,1,,,1,,,1
1317,76,Baldwin Wallace University,Business,1.6,Param Srikantia,4.7,47,100%,1,11,,6,,,1,2,1,1,4,8,1,,3,3,,,,
1318,76,Baldwin Wallace University,Biology,3.4,Natalie Barratt,4.0,47,40%,,2,1,,,,8,,1,,1,,2,,,3,6,,1,8
1319,76,Baldwin Wallace University,Economics,3.2,Gary Sellers,3.5,47,N/A,,,,,2,,1,,,,,,1,,,,1,,,1
1320,76,Baldwin Wallace University,Economics,4.1,Scott Kjar,2.9,44,N/A,,,,,,,,,,,,,,,,,,,,
1321,76,Baldwin Wallace University,Communication,2.2,Sean Gilmore,4.8,42,100%,1,3,,3,2,,,2,,,3,1,,,3,1,,,,
1322,76,Baldwin Wallace University,Philosophy,2.7,Kelly Coble,4.0,41,N/A,,2,,3,1,,5,2,,,5,2,2,,3,1,,1,,1
1323,76,Baldwin Wallace University,Fine Arts,2.9,Marc Vincent,4.0,41,N/A,,2,1,,,,,2,,,,1,,1,1,2,2,,,
1324,76,Baldwin Wallace University,Music,4.2,Laura Joss,2.8,40,N/A,,,,,,,,,,,,,,,,,,,,
1325,77,Ball State University,Economics,2.5,David Chandler Thomas,4.3,245,96%,2,42,27,12,36,15,14,25,8,,15,40,24,28,20,91,106,1,7,11
1326,77,Ball State University,Psychology,3.3,Ron Truelove,3.8,195,81%,2,24,,19,4,5,10,5,9,,24,9,11,4,4,20,14,9,2,17
1327,77,Ball State University,Finance,2.9,Dan Boylan,4.7,183,N/A,,18,,18,14,26,,9,,1,23,26,,10,14,44,38,,,14
1328,77,Ball State University,Economics,4.5,Abera Zegeye,1.7,183,24%,2,1,25,2,3,,46,,10,,,1,51,25,17,1,107,,10,112
1329,77,Ball State University,Chemistry,2.5,Jason Dunham,4.8,178,97%,33,4,,43,23,9,2,26,1,,11,13,5,7,21,22,21,,,1
1330,77,Ball State University,History,1.9,Carolyn Malone,4.8,132,91%,3,21,,8,5,20,2,6,7,,13,6,6,,,17,21,,7,1
1331,77,Ball State University,History,3.1,Abel Alves,3.9,119,89%,,4,,7,,,,8,2,,,7,20,,1,7,14,,,5
1332,77,Ball State University,History,2.6,Robert Hall,3.9,119,81%,5,10,,1,6,42,4,,7,,19,3,21,,2,12,22,,11,4
1333,77,Ball State University,History,2.2,Richard Neel,3.7,109,N/A,,,,,3,2,,,,,4,1,4,,1,8,5,,,4
1334,77,Ball State University,Accounting,1.8,Richard Culp,4.8,106,91%,4,5,,12,6,2,3,8,7,,8,6,1,2,,17,5,,2,1
1335,77,Ball State University,Music,2.7,Roger McConnell,1.9,105,38%,,,,1,3,5,7,1,3,,,1,13,7,3,1,13,2,1,9
1336,77,Ball State University,Biology,3.9,Jennifer Metzler,3.1,105,75%,5,8,,4,2,4,9,3,,3,5,,11,21,11,4,19,,9,20
1337,77,Ball State University,Health Science,2.0,Lisa Beck,4.5,102,89%,2,11,1,17,9,13,,10,1,3,36,13,6,6,5,17,6,,2,1
1338,77,Ball State University,History,2.0,Edward Krzemienski,4.5,94,94%,2,34,,2,8,16,4,2,14,,53,1,6,,,15,11,,7,3
1339,77,Ball State University,Communication,2.6,Katherine Denker,3.2,93,50%,,6,,1,4,6,2,2,2,5,7,,14,,10,3,9,,1,9
1340,77,Ball State University,Economics,3.6,Philip Coelho,2.8,90,7%,,,13,,2,,6,1,3,,1,,2,1,2,1,15,,3,7
1341,77,Ball State University,Psychology,2.8,Paul Biner,4.3,88,50%,1,7,,2,,,11,1,8,,8,1,3,,,1,16,,3,3
1342,77,Ball State University,English,2.7,Brent Blackwell,4.1,88,72%,3,4,,1,2,,10,10,2,9,4,1,5,8,7,2,9,2,,4
1343,77,Ball State University,History,3.4,Christopher Thompson,4.5,87,67%,1,7,,,2,8,21,1,,,7,1,5,,1,3,16,,3,2
1344,77,Ball State University,Mathematics,3.1,Robin Rufatto,3.6,87,71%,7,,1,8,4,1,,6,3,3,7,1,2,18,2,4,10,1,2,20
1345,78,Baltimore Hebrew University,Philosophy,2.0,Shimon Shokek,3.8,2,N/A,,,,,,,,,,,,,,,,,,,,
1346,78,Baltimore Hebrew University,Hebrew Bible,3.0,Susanna Garfein,3.3,2,N/A,,,,,,,,,,,,,,,,,,,,
1347,78,Baltimore Hebrew University,Biblical Archaeology,3.0,Barry M Gittlen,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,
1348,78,Baltimore Hebrew University,Jewish Studies,4.0,Rebecca Shargel,4.0,2,N/A,,,,,,,,,,,,,,,,,,,,
1349,79,Bank Street College of Education,Education,3.0,Richard Feldman,2.7,7,N/A,,,,,,,,,,,,,,,,,,,,
1350,79,Bank Street College of Education,Psychology,2.7,Joseph Kleinman,4.8,6,N/A,,,,,,,,,,,,,,,,,,,,
1351,79,Bank Street College of Education,Education,3.8,Bernadette Anand,4.2,6,N/A,,,,,,,,,,,,,,,,,,,,
1352,79,Bank Street College of Education,Education,3.5,Lynne Einbender,1.3,6,N/A,,,,,,,,,,,,,,,,,,,,
1353,79,Bank Street College of Education,Education,2.7,Cristian Solorza,4.8,6,N/A,,,,,1,,,1,,,,,,,,1,,,,
1354,79,Bank Street College of Education,Education,1.8,Judy Leipzig,4.9,5,N/A,,,,,,,,,,,,,,,,,,,,
1355,79,Bank Street College of Education,Mathematics,2.8,Linda Metnetsky,3.4,5,N/A,,,,,,,,,,,,,,,,,,,,
1356,79,Bank Street College of Education,Education,4.4,Helen Freidus,1.7,5,N/A,,,,,,,,,,,,,,,,,,,,
1357,79,Bank Street College of Education,Education,2.0,Nina Jaffe,1.3,4,N/A,,,,,,,,,,,,,,,,,,,,
1358,79,Bank Street College of Education,Mathematics,2.5,Hal Melnick,4.9,4,N/A,,,,,,,,,,,,,,,,,,,,
1359,79,Bank Street College of Education,Education,3.5,Mimi Rosenberg,4.2,4,N/A,,,,1,,,1,,,,,,,,,1,,,,
1360,79,Bank Street College of Education,Education,3.0,Nancy McKeever,2.6,4,N/A,,,,,,,,,,,,,,,,,,,,
1361,79,Bank Street College of Education,Not Specified,4.0,Pam Jones,3.5,3,N/A,1,1,,,,,,,,,1,,,1,,,1,1,,
1362,79,Bank Street College of Education,Languages,2.0,Luisa Costa,2.5,3,N/A,,,,,,,,,1,,,,,,,,,,,
1363,79,Bank Street College of Education,Education,3.0,Marian Howard,4.8,3,N/A,,,,,,,,1,,,,1,,,,,,,,
1364,79,Bank Street College of Education,Mathematics,5.0,Holley Adcock,1.0,2,N/A,,,,,,,,,,,,,,,,,,,,
1365,79,Bank Street College of Education,Mathematics,3.0,Marvin Cohen,3.3,2,N/A,,,,,,,,,,,,,,,,,,,,
1366,79,Bank Street College of Education,Fine Arts,1.5,Ann-Marie Mott,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,
1367,79,Bank Street College of Education,Not Specified,2.5,Naomi Weiss,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,
1368,79,Bank Street College of Education,Science,3.5,Greg Benedis-Grab,4.5,2,N/A,,1,,,,,,,,,,,,1,,,1,,,
1369,82,Bard College,Art History,3.7,Diana Minsky,4.9,68,100%,4,28,,16,2,,1,23,,,3,25,,2,,14,1,,,1
1370,82,Bard College,Art History,2.8,Susan Aberth,4.5,40,N/A,,1,,1,1,1,,1,,,2,,,,1,2,,,,1
1371,82,Bard College,Film,3.5,John Pruitt,3.1,37,N/A,,1,,,,,1,1,,,1,1,1,,2,,1,,,
1372,82,Bard College,Biology,3.4,Niamh Goulding,4.6,37,N/A,,5,,6,1,,,7,,1,19,15,,,1,19,4,,,12
1373,82,Bard College,Literature,3.7,Karen Sullivan,4.7,35,100%,1,,,,,,3,4,,,,1,,,1,6,1,,,4
1374,82,Bard College,Computer Science,3.7,Sven Anderson,3.1,34,57%,1,,,2,,1,3,2,1,1,2,1,1,4,,1,1,,,5
1375,82,Bard College,Economics,4.6,Kris Feder,3.7,32,N/A,,,1,2,,,6,,,,,,1,1,,,2,1,,7
1376,82,Bard College,Languages,3.5,Franz Kempf,3.5,32,N/A,,,,,,,2,2,,,1,,,,1,,,,,1
1377,82,Bard College,Languages,3.4,Marina Van Zuylen,4.0,31,N/A,2,4,,2,,,1,1,,,,5,,,3,2,,,,
1378,82,Bard College,History,3.5,Alice Stroup,3.5,31,N/A,1,1,,2,,,,1,,,,,,,,,,,,
1379,82,Bard College,Literature,2.1,Justus Rosenberg,4.0,29,N/A,,2,,,,,1,1,,,,1,,,1,3,,,,
1380,82,Bard College,Philosophy,3.0,David Shein,3.7,29,N/A,1,,,1,1,,,,,,,,,,,,,,,
1381,82,Bard College,Science,3.1,John Ferguson,4.4,27,N/A,,1,,,,,,1,,,,,,,,1,,,,
1382,82,Bard College,Psychology,3.2,Frank Scalzo,3.3,27,N/A,1,,,1,,,,1,,,,,,1,2,2,1,,,2
1383,82,Bard College,Literature,4.0,Nancy Leonard,3.9,25,N/A,,,,,,,,,,,,,,,,,,,,
1384,82,Bard College,Music,2.8,James Bagwell,4.3,24,N/A,,1,,,,,,,,,1,1,,,,,,,,
1385,82,Bard College,Literature,3.1,Terence Dewsnap,2.7,24,N/A,,,,,,,,,,,,,,,,,,,,
1386,82,Bard College,Science,2.3,Peter Skiff,3.8,24,N/A,,1,,,,,1,,,,,1,,,,,,,,
1387,82,Bard College,English,3.1,Michael Ives,4.8,24,N/A,,,,,,,,1,,,,1,,,,,1,,,
1388,82,Bard College,Biology,4.1,Mike Tibbetts,3.5,24,N/A,,,,,,,,,,,,,,,,2,2,,1,1
1389,83,Barnard College,Psychology,2.9,Sumati Gupta,3.9,8,N/A,,3,,,1,,,,,,,2,,,,2,,,,
1390,83,Barnard College,Political Science,4.0,Richard Pious,4.3,6,N/A,,,,,,,,,,,,,,,,,,,,
1391,83,Barnard College,Law,3.7,Gabriel Garnica,3.0,6,N/A,,,,,,,,,,,,,,,,,,,,
1392,83,Barnard College,Fine Arts,4.5,Benjamin Buchloh,3.0,4,N/A,,,,,,,,,,,,,,,,,,,,
1393,83,Barnard College,Literature,4.3,Andy Schonebaum,4.0,4,N/A,,,1,,,,,,,,,,,1,,,,1,,
1394,83,Barnard College,Political Science,3.8,Mona El Ghobashy,1.8,4,N/A,,,,,,,2,1,,,,,,,1,1,1,,,
1395,83,Barnard College,Fine Arts,2.7,Denny Partridge,3.2,3,N/A,,,,,,,,,,,,,,,,,,,,
1396,83,Barnard College,Languages,3.7,Alfred MacAdam,4.8,3,N/A,,,,,,,,,,,,,,,,,,,,
1397,83,Barnard College,Languages,2.3,Peter Connor,3.7,3,N/A,,,,,,,,,,,,,,,,,,,,
1398,83,Barnard College,English,3.0,Stacey D'Erasmo,4.0,3,N/A,,,,,1,,1,1,2,,,1,,,2,,,,,
1399,83,Barnard College,English,3.3,Linn Mehta,3.7,3,N/A,2,,,1,,,,3,,,,,2,,,,,,,
1400,83,Barnard College,English,2.0,Suzanna Riordan,5.0,2,N/A,,,,2,,,,2,,,,2,,,,,,,,
1401,83,Barnard College,Economics,3.0,Randall Reback,5.0,2,N/A,,1,,,1,,,,,,,,,,,,,,,
1402,83,Barnard College,History,3.5,Lisa Tiersten,5.0,2,N/A,2,1,,1,1,,,1,,,,,,,,,,,,
1403,83,Barnard College,Anthropology,3.0,Severin Fowles,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,
1404,83,Barnard College,Economics,3.0,Sonia Pereira,1.3,2,N/A,,,,,,,,,,,,,,,,,,,,
1405,83,Barnard College,Art History,3.0,Sean Weiss,4.0,2,N/A,,,,,,,,,,,,,,,,,,,,
1406,83,Barnard College,History,4.0,Abosede George,4.3,2,N/A,,1,,,,,,1,,,,,,,,1,,,,
1407,83,Barnard College,Women's Studies,4.0,Elizabeth Bernstein,2.5,1,N/A,,,,,,,,,,,,,,,,,,,,
1408,83,Barnard College,English,2.0,M Jaanus,3.5,1,N/A,,,,,,,,,,,,,,,,,,,,
1409,84,Barry University (all),Communication,3.0,Jennifer Steele,3.8,72,75%,2,1,,7,4,9,3,16,,,,9,2,8,8,1,11,4,,6
1410,84,Barry University (all),Law,4.2,Stephen Leacock,3.3,42,N/A,,,,2,,,5,1,,,,1,,,2,4,1,,,6
1411,84,Barry University (all),Science,2.8,Michael Bill,4.5,39,N/A,1,1,,1,2,,1,,,,2,1,1,,,1,,,1,
1412,84,Barry University (all),Business,3.1,Khaled Deeb,4.1,39,N/A,,6,,2,2,,1,6,,1,,3,,1,3,2,,,,3
1413,84,Barry University (all),Law,3.4,Lee Schinasi,2.8,38,43%,,,,,4,,4,1,1,,,,4,,2,1,8,,,9
1414,84,Barry University (all),Educational Leadership,3.5,Terrence Narinesingh,5.0,37,100%,5,7,,12,14,,,17,,1,1,22,,,3,13,,,,
1415,84,Barry University (all),Psychology,3.4,Stephen Koncsol,4.4,34,N/A,,2,,,,1,,2,,,2,,2,,,1,1,,1,3
1416,84,Barry University (all),Mathematics,2.6,William (Bill) Russell,5.0,33,100%,4,9,,10,4,5,,20,,,11,7,,1,3,11,5,,,
1417,84,Barry University (all),Computer Science,2.4,Ricardo Jimenez,4.4,31,N/A,,,,1,,1,,,,,1,,,,,,,,,
1418,84,Barry University (all),Nursing,2.9,Reynel Lavandera,4.1,31,N/A,,3,,,,,1,,,,6,1,,,,2,5,,,1
1419,84,Barry University (all),Biology,4.6,Allen Sanborn,3.2,31,N/A,,,,,1,,2,,1,,,,2,,,,3,2,1,5
1420,84,Barry University (all),Law,2.9,Linda Coco,4.0,31,67%,2,,,4,1,1,,,,,2,1,,,1,1,,,,1
1421,84,Barry University (all),Law,2.9,Leonard Birdsong,4.3,30,N/A,,,,1,,,,,,,1,1,,,,2,,,,
1422,84,Barry University (all),Biology,2.1,Ana Jimenez,4.8,30,N/A,1,3,,2,,2,2,1,,,,1,,,1,5,1,,,3
1423,84,Barry University (all),History,3.5,Jesus Mendez,3.5,30,N/A,,,,,,,3,,,,,,2,,,,,,,3
1424,84,Barry University (all),Chemistry,2.7,Karon Anderson,2.7,29,N/A,,,,,,,,,,,,,,,,,,,,
1425,84,Barry University (all),Biology,2.7,Christoph Hengartner,4.6,29,N/A,,,,1,,,,,,,1,1,,,1,3,,,1,3
1426,84,Barry University (all),Chemistry,3.3,Mara Tsesarskaja,4.3,29,71%,,2,,2,,1,2,1,2,,,1,4,1,1,2,3,,2,2
1427,84,Barry University (all),English,2.1,Marilyn Estevez,4.7,28,N/A,,,,,,,,,,,,,,,,,,,,
1428,84,Barry University (all),Law,3.6,Judith Koons,3.6,28,80%,,,,1,1,,6,,,,,1,,1,3,2,4,,,8
1429,86,Bastyr University,Chemistry,2.7,Kent Littleton,3.8,16,N/A,1,2,,1,1,,,,,,,,,,,,,,,
1430,86,Bastyr University,Health Science,3.5,Harold Modell,2.7,12,N/A,,1,,3,,,,,,,2,,,,2,,,,,
1431,86,Bastyr University,Health Science,4.1,Becky Love,5.0,11,N/A,1,,,2,1,,,,,,,1,,2,,1,1,,,3
1432,86,Bastyr University,Health Science,5.0,Aleyamma Thomas,2.5,9,N/A,,,,,,,,,,,,,,,,,,,,
1433,86,Bastyr University,Nutrition & Exercise Sci,3.5,Elizabeth Kirk,4.8,6,N/A,,1,,,,,,1,,,1,,,,,,,,,
1434,86,Bastyr University,Chemistry,3.8,Lev Elson-Schwab,3.1,6,N/A,1,1,,1,1,,,,,,1,,,,,,,,,4
1435,86,Bastyr University,Health Science,4.4,Jeff Novack,3.4,5,N/A,,,,,,,,,,,,,,,,,,,,
1436,86,Bastyr University,Medicine,1.6,Benjamin (boonchai) Apichai,4.7,5,N/A,,,,,,,,,,,,,,,,,,,,
1437,86,Bastyr University,Naturopathic Medicine,3.0,Diane Spicer,4.2,5,N/A,,,,,,,,,,,,,,,,,,,,
1438,86,Bastyr University,Philosophy,2.6,Steven Rude,3.7,5,N/A,,,,1,,,,1,,,,1,,1,,2,,,,
1439,86,Bastyr University,Psychology,3.8,Naomi Lester,5.0,4,N/A,,,,,,,,,,,,,,,,,,,,
1440,86,Bastyr University,Psychology,3.8,John Postma,3.5,4,N/A,,,,,,,,,,,,,,,,,,,,
1441,86,Bastyr University,Medicine,4.0,Steven Given,2.1,3,N/A,,,,,,,1,,,,,,,,1,,,,,
1442,86,Bastyr University,Nutrition & Exercise Sci,2.7,Cristen Harris,4.8,3,N/A,,1,,1,,,,,,,,,,,,,,,,
1443,86,Bastyr University,Chemistry,4.3,Rebecca Achterman,4.8,3,N/A,1,,,3,,,1,2,,,,,,,,,1,,,1
1444,86,Bastyr University,Psychology,3.0,Susi Coan,3.5,2,N/A,,,,,,,,,,,,,,,,,,,,
1445,86,Bastyr University,Biology,2.5,Rainer Stahlberg,4.0,2,N/A,,,,,,,,,,,,,,,,,,,,
1446,86,Bastyr University,Medicine,4.0,Robin Fenn,4.8,2,N/A,,,,,,,,,,,,,,,,,,,,
1447,86,Bastyr University,Nutrition & Exercise Sci,3.0,Cynthia Lair,3.3,2,N/A,,,,,,,,,,,,,,,,,,,,
1448,86,Bastyr University,Nutrition & Exercise Sci,4.0,Cynthia Bartok,3.3,2,N/A,1,,,,,,,1,,,,1,,,,,,,,
1449,87,Bates College,Anthropology,3.0,Steven Kemper,2.9,32,N/A,,,,,,,3,,1,,,,,,,,,,,1
1450,87,Bates College,English,3.0,Steven Dillon,3.5,31,60%,,,,,,,1,,2,,3,,,1,,,,1,,1
1451,87,Bates College,Chemistry,3.4,Paula Schlax,4.2,28,N/A,,,,1,,3,,1,,,5,,1,4,,2,,,,4
1452,87,Bates College,Political Science,3.7,William Corlett,4.2,27,N/A,,,,1,,,3,3,,1,,,,1,1,1,1,,,
1453,87,Bates College,History,3.3,John Cole,3.6,26,N/A,,,,1,,,,,,,,1,,,,,,,,
1454,87,Bates College,Anthropology,3.9,Loring Danforth,3.5,26,N/A,,2,,,,,1,,,,,1,,,,2,1,,,1
1455,87,Bates College,Mathematics,2.7,Shepley Ross,2.9,25,N/A,1,,,,,,,1,,,1,,2,3,,1,1,,1,1
1456,87,Bates College,Psychology,3.4,Helen Boucher,3.3,24,N/A,,,,,1,,,,1,,,,,,,1,3,,,5
1457,87,Bates College,Psychology,3.8,Amy Douglass,3.4,23,N/A,,,,,2,,1,2,,,1,,,,,3,,,,
1458,87,Bates College,Theater & Rhetoric,3.4,Martin Andrucki,4.2,22,N/A,,,,,,,1,,,,,,1,,,,,,,1
1459,87,Bates College,Anthropology,2.6,Elizabeth Eames,2.2,22,N/A,,,,,,,2,,,4,,,,,5,,2,1,,1
1460,87,Bates College,Psychology,3.4,Todd Kahan,4.7,21,N/A,2,2,,,,,,,,,,1,,,,,1,,1,
1461,87,Bates College,Political Science,3.3,James Richter,3.8,21,N/A,,1,,1,1,,1,,,,,1,,1,,,,,,
1462,87,Bates College,Theater & Rhetoric,3.9,Stephanie Kelley-Romano,4.1,21,N/A,1,,,,,,2,,,,,2,,,,3,,,,1
